start_time,end_time,delta,elapsed_time,message_size,sending,from,to,num_peers
1721405930.1549995,1721405930.1551588, ,0.00015926361083984375,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721405933.949877,1721405933.9599254,5,0.010048389434814453,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721405935.5529985,1721405935.553162, ,0.00016355514526367188,6185,False,80.57.135.211:8093,80.57.135.211:8094,4
1721405938.9646933,1721405938.9772072,5,0.012513875961303711,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721405943.9823143,1721405943.9950838,5,0.012769460678100586,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721405960.8179753,1721405960.8181117, ,0.00013637542724609375,6185,False,80.57.135.211:8092,80.57.135.211:8094,4
1721405964.0083506,1721405964.0176492,5,0.009298563003540039,6151,True,80.57.135.211:8094,80.57.135.211:8095,4
1721405965.263381,1721405965.2649813, ,0.0016002655029296875,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721405969.022507,1721405969.0323045,5,0.00979757308959961,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721405975.8541458,1721405975.8543167, ,0.0001709461212158203,6185,False,80.57.135.211:8092,80.57.135.211:8094,4
1721405979.0405104,1721405979.050161,5,0.009650468826293945,6151,True,80.57.135.211:8094,80.57.135.211:8095,4
1721405980.3084567,1721405980.3086, ,0.00014328956604003906,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721405984.056207,1721405984.0656972,5,0.009490251541137695,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721405990.6597595,1721405990.6598825, ,0.00012302398681640625,6185,False,80.57.135.211:8093,80.57.135.211:8094,4
1721405994.0729592,1721405994.0827255,5,0.009766340255737305,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406019.097731,1721406019.1079082,5,0.010177135467529297,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406024.113857,1721406024.121927,5,0.008069992065429688,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406025.3842587,1721406025.3843975, ,0.00013875961303710938,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406025.6978664,1721406025.6980224, ,0.00015592575073242188,6185,False,80.57.135.211:8093,80.57.135.211:8094,4
1721406029.1265993,1721406029.1340685,5,0.00746917724609375,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406034.1398363,1721406034.1486158,5,0.008779525756835938,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406059.1626766,1721406059.1703792,5,0.00770258903503418,6151,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406064.17588,1721406064.1864476,5,0.010567665100097656,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406065.4521992,1721406065.452343, ,0.0001437664031982422,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406069.190195,1721406069.1995933,5,0.009398221969604492,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406071.0103092,1721406071.0128088, ,0.0024995803833007812,6185,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406074.2059379,1721406074.2158523,5,0.009914398193359375,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406099.2297611,1721406099.2416115,5,0.011850357055664062,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406104.2470863,1721406104.259975,5,0.012888669967651367,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406109.2679517,1721406109.2883773,5,0.02042555809020996,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406114.296818,1721406114.3056855,5,0.008867502212524414,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406119.3139625,1721406119.3246462,5,0.010683774948120117,6151,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406124.3364694,1721406124.3462253,5,0.009755849838256836,6151,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406125.6467593,1721406125.6473718, ,0.0006124973297119141,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406129.3551142,1721406129.3646023,5,0.009488105773925781,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406140.676404,1721406140.684605, ,0.008200883865356445,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406144.3751538,1721406144.384471,5,0.009317159652709961,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406169.3973343,1721406169.4092474,5,0.011913061141967773,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406174.4138594,1721406174.4242256,5,0.010366201400756836,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406179.428987,1721406179.4375067,5,0.008519649505615234,6151,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406184.4423707,1721406184.4531114,5,0.01074075698852539,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406189.456937,1721406189.4670696,5,0.010132551193237305,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406191.224943,1721406191.2250757, ,0.0001327991485595703,6185,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406194.4713495,1721406194.4815161,5,0.010166645050048828,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406195.774568,1721406195.7746873, ,0.00011920928955078125,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406199.4854546,1721406199.494573,5,0.00911855697631836,6151,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406200.7978823,1721406200.7980647, ,0.0001823902130126953,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406204.5004992,1721406204.5112276,5,0.01072835922241211,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406225.8205552,1721406225.822644, ,0.002088785171508789,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406226.2846467,1721406226.287291, ,0.0026443004608154297,6185,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406229.5251133,1721406229.534205,5,0.009091615676879883,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406234.538655,1721406234.5488958,5,0.010240793228149414,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406259.5629394,1721406259.5745604,5,0.01162099838256836,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406264.5800455,1721406264.5915384,5,0.01149296760559082,6151,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406265.8936698,1721406265.8937907, ,0.00012087821960449219,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406269.596621,1721406269.6061566,5,0.009535551071166992,6151,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406271.2210703,1721406271.2227468, ,0.0016765594482421875,6185,False,80.57.135.211:8093,80.57.135.211:8094,4
1721406271.341756,1721406271.3419018, ,0.0001456737518310547,6185,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406274.610911,1721406274.6201975,5,0.009286642074584961,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406276.3569598,1721406276.3571315, ,0.000171661376953125,6185,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406279.6233313,1721406279.633701,5,0.01036977767944336,6151,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406284.638652,1721406284.6477985,5,0.009146451950073242,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406296.285478,1721406296.287922, ,0.0024437904357910156,6185,False,80.57.135.211:8093,80.57.135.211:8094,4
1721406299.6573215,1721406299.6665444,5,0.009222984313964844,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406306.3922815,1721406306.3924031, ,0.00012159347534179688,6185,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406309.6748831,1721406309.684234,5,0.009350776672363281,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406331.3551996,1721406331.3554018, ,0.000202178955078125,6185,False,80.57.135.211:8093,80.57.135.211:8094,4
1721406334.7060058,1721406334.7151735,5,0.009167671203613281,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406336.4504302,1721406336.45255, ,0.002119779586791992,6185,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406339.721289,1721406339.7319386,5,0.010649681091308594,6151,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406356.0160396,1721406356.0175107, ,0.0014710426330566406,6185,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406359.7475433,1721406359.7579298,5,0.010386466979980469,6151,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406361.4755435,1721406361.4756887, ,0.00014519691467285156,6635,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406364.7629192,1721406364.7723353,5,0.00941610336303711,6635,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406376.080539,1721406376.0822213, ,0.001682281494140625,6669,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406379.7861595,1721406379.799732,5,0.013572454452514648,6601,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406381.0979598,1721406381.0981169, ,0.0001571178436279297,6635,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406384.8057046,1721406384.8167536,5,0.011049032211303711,6601,True,80.57.135.211:8094,80.57.135.211:8095,4
1721406406.6139016,1721406406.6215088, ,0.007607221603393555,6635,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406409.8310459,1721406409.8395522,5,0.008506298065185547,6601,True,80.57.135.211:8094,80.57.135.211:8096,4
1721406434.8510473,1721406434.872188,5,0.02114081382751465,6601,True,80.57.135.211:8094,80.57.135.211:8093,4
1721406436.2099967,1721406436.210134, ,0.0001373291015625,6635,False,80.57.135.211:8095,80.57.135.211:8094,4
1721406439.878016,1721406439.888035,5,0.010019063949584961,6601,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406461.556904,1721406461.5580473, ,0.0011432170867919922,6635,False,80.57.135.211:8093,80.57.135.211:8094,4
1721406461.7205455,1721406461.7207234, ,0.00017786026000976562,6635,False,80.57.135.211:8092,80.57.135.211:8094,4
1721406464.9062433,1721406464.9142354,5,0.007992029190063477,6601,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406469.9212377,1721406469.9300199,5,0.008782148361206055,6601,True,80.57.135.211:8094,80.57.135.211:8092,4
1721406494.944925,1721406494.950866,5,0.005940914154052734,6601,True,80.57.135.211:8094,80.57.135.211:8096,4
