start_time,end_time,delta,elapsed_time,message_size,sending,from,to,num_peers
1721405695.6312988,1721405695.6338127, ,0.002513885498046875,105,False,80.57.135.211:8092,None,0
1721405699.963527,1721405699.974373,5,0.010846138000488281,2094,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405700.2356007,1721405700.239292, ,0.0036911964416503906,3624,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405704.9790733,1721405704.9911785,5,0.012105226516723633,3620,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405705.2499602,1721405705.2521179, ,0.0021576881408691406,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405709.9958577,1721405710.0070252,5,0.011167526245117188,3586,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405710.269632,1721405710.2721047, ,0.0024726390838623047,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405715.0120752,1721405715.021901,5,0.009825706481933594,3586,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405715.282794,1721405715.2845962, ,0.001802206039428711,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405720.0270402,1721405720.0406487,5,0.013608455657958984,3586,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405720.29781,1721405720.3006797, ,0.0028696060180664062,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405725.0452678,1721405725.056674,5,0.011406183242797852,3586,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405725.3111398,1721405725.3112729, ,0.00013303756713867188,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405730.061717,1721405730.0731351,5,0.01141810417175293,3586,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405730.327125,1721405730.3287122, ,0.0015871524810791016,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405735.0781343,1721405735.0873516,5,0.009217262268066406,3586,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405735.3421445,1721405735.3422747, ,0.00013017654418945312,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405740.092088,1721405740.1031878,5,0.011099815368652344,3586,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405740.3575253,1721405740.360223, ,0.0026977062225341797,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405745.108535,1721405745.118505,5,0.009969949722290039,3586,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405745.3729763,1721405745.373134, ,0.0001575946807861328,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405750.1240833,1721405750.134685,5,0.01060175895690918,3586,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405750.3874574,1721405750.3893375, ,0.0018801689147949219,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405755.139708,1721405755.1493635,5,0.009655475616455078,3586,True,80.57.135.211:8093,80.57.135.211:8092,1
1721405755.4051623,1721405755.4053125, ,0.00015020370483398438,3620,False,80.57.135.211:8092,80.57.135.211:8093,1
1721405759.80494,1721405759.8050628, ,0.0001227855682373047,105,False,80.57.135.211:8092,None,1
1721405759.9101946,1721405759.9103367, ,0.00014209747314453125,105,False,80.57.135.211:8094,None,1
1721405759.9587452,1721405759.958886, ,0.00014066696166992188,105,False,80.57.135.211:8095,None,2
1721405760.1542494,1721405760.1643605,5,0.010111093521118164,3586,True,80.57.135.211:8093,80.57.135.211:8095,3
1721405764.7575881,1721405764.7595932, ,0.0020051002502441406,5393,False,80.57.135.211:8095,80.57.135.211:8093,3
1721405765.1693428,1721405765.1806073,5,0.011264562606811523,5359,True,80.57.135.211:8093,80.57.135.211:8092,3
1721405768.531234,1721405768.5332022, ,0.0019681453704833984,4896,False,80.57.135.211:8094,80.57.135.211:8093,3
1721405770.185336,1721405770.1952147,5,0.00987863540649414,6219,True,80.57.135.211:8093,80.57.135.211:8094,3
1721405770.4372308,1721405770.440947, ,0.0037162303924560547,6233,False,80.57.135.211:8092,80.57.135.211:8093,3
1721405775.2001338,1721405775.2107255,5,0.010591745376586914,6185,True,80.57.135.211:8093,80.57.135.211:8094,3
1721405779.788205,1721405779.7883723, ,0.00016736984252929688,6185,False,80.57.135.211:8095,80.57.135.211:8093,3
1721405780.2155814,1721405780.2258363,5,0.010254859924316406,6151,True,80.57.135.211:8093,80.57.135.211:8095,3
1721405790.4883614,1721405790.4902678, ,0.0019063949584960938,6185,False,80.57.135.211:8092,80.57.135.211:8093,3
1721405795.2347605,1721405795.2442605,5,0.00950002670288086,6151,True,80.57.135.211:8093,80.57.135.211:8095,3
1721405798.5972462,1721405798.5974185, ,0.0001723766326904297,6185,False,80.57.135.211:8094,80.57.135.211:8093,3
1721405800.2487798,1721405800.263884,5,0.015104293823242188,6151,True,80.57.135.211:8093,80.57.135.211:8095,3
1721405800.5178552,1721405800.5180242, ,0.0001690387725830078,6185,False,80.57.135.211:8092,80.57.135.211:8093,3
1721405804.854646,1721405804.8547893, ,0.00014328956604003906,6185,False,80.57.135.211:8095,80.57.135.211:8093,3
1721405805.2688203,1721405805.2807508,5,0.011930465698242188,6151,True,80.57.135.211:8093,80.57.135.211:8094,3
1721405810.2858331,1721405810.2958438,5,0.010010719299316406,6151,True,80.57.135.211:8093,80.57.135.211:8094,3
1721405810.5338686,1721405810.536934, ,0.003065347671508789,6185,False,80.57.135.211:8092,80.57.135.211:8093,3
1721405815.301331,1721405815.3106494,5,0.009318351745605469,6151,True,80.57.135.211:8093,80.57.135.211:8095,3
1721405818.6417243,1721405818.6436238, ,0.0018994808197021484,6185,False,80.57.135.211:8094,80.57.135.211:8093,3
1721405820.3150342,1721405820.3251443,5,0.010110139846801758,6151,True,80.57.135.211:8093,80.57.135.211:8094,3
1721405820.564105,1721405820.5656931, ,0.0015881061553955078,6185,False,80.57.135.211:8092,80.57.135.211:8093,3
1721405825.3300438,1721405825.342575,5,0.012531280517578125,6151,True,80.57.135.211:8093,80.57.135.211:8092,3
1721405825.5795135,1721405825.5796452, ,0.0001316070556640625,6185,False,80.57.135.211:8092,80.57.135.211:8093,3
1721405830.3470607,1721405830.3568087,5,0.009747982025146484,6151,True,80.57.135.211:8093,80.57.135.211:8095,3
1721405838.6904025,1721405838.6928816, ,0.002479076385498047,6185,False,80.57.135.211:8094,80.57.135.211:8093,3
1721405839.9096687,1721405839.9117258, ,0.0020570755004882812,6185,False,80.57.135.211:8095,80.57.135.211:8093,3
1721405840.3641431,1721405840.3735032,5,0.009360074996948242,6151,True,80.57.135.211:8093,80.57.135.211:8095,3
1721405844.9245489,1721405844.9246836, ,0.0001347064971923828,6185,False,80.57.135.211:8095,80.57.135.211:8093,3
1721405845.379938,1721405845.3900316,5,0.01009368896484375,6151,True,80.57.135.211:8093,80.57.135.211:8094,3
1721405848.70724,1721405848.7094016, ,0.0021615028381347656,6185,False,80.57.135.211:8094,80.57.135.211:8093,3
1721405850.395136,1721405850.4043972,5,0.009261131286621094,6151,True,80.57.135.211:8093,80.57.135.211:8095,3
1721405855.4091978,1721405855.4211726,5,0.011974811553955078,6151,True,80.57.135.211:8093,80.57.135.211:8094,3
1721405880.434336,1721405880.4437244,5,0.009388446807861328,6151,True,80.57.135.211:8093,80.57.135.211:8095,3
1721405885.4486828,1721405885.461498,5,0.012815237045288086,6151,True,80.57.135.211:8093,80.57.135.211:8095,3
1721405890.037316,1721405890.0374577, ,0.00014162063598632812,6185,False,80.57.135.211:8095,80.57.135.211:8093,3
1721405890.4661205,1721405890.4757712,5,0.009650707244873047,6151,True,80.57.135.211:8093,80.57.135.211:8094,3
1721405894.6087794,1721405894.6089218, ,0.0001423358917236328,105,False,80.57.135.211:8096,None,3
1721405903.8689342,1721405903.8691115, ,0.0001773834228515625,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721405905.4848802,1721405905.4966288,5,0.011748552322387695,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721405920.1271915,1721405920.1273782, ,0.00018668174743652344,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721405920.505711,1721405920.5160427,5,0.01033163070678711,6151,True,80.57.135.211:8093,80.57.135.211:8094,4
1721405923.93276,1721405923.9350212, ,0.0022611618041992188,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721405925.5213046,1721405925.5319757,5,0.010671138763427734,6151,True,80.57.135.211:8093,80.57.135.211:8094,4
1721405933.9638221,1721405933.963961, ,0.00013875961303710938,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721405935.1708758,1721405935.1710815, ,0.00020575523376464844,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721405935.5393198,1721405935.5488431,5,0.009523391723632812,6151,True,80.57.135.211:8093,80.57.135.211:8094,4
1721405940.5538435,1721405940.5629106,5,0.009067058563232422,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721405945.7871444,1721405945.7888417, ,0.0016973018646240234,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721405950.5694792,1721405950.5882673,5,0.01878809928894043,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721405955.2334146,1721405955.2356348, ,0.00222015380859375,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721405955.5930827,1721405955.602471,5,0.009388446807861328,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721405980.6156316,1721405980.6257353,5,0.010103702545166016,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721405985.6311202,1721405985.6403472,5,0.00922703742980957,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721405990.325593,1721405990.3257315, ,0.0001385211944580078,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721405990.6453931,1721405990.6559784,5,0.010585308074951172,6151,True,80.57.135.211:8093,80.57.135.211:8094,4
1721406000.3605924,1721406000.3607583, ,0.0001659393310546875,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406000.6629107,1721406000.671822,5,0.008911371231079102,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406024.1264255,1721406024.1266, ,0.00017452239990234375,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406025.6838098,1721406025.6931872,5,0.009377479553222656,6151,True,80.57.135.211:8093,80.57.135.211:8094,4
1721406029.1386824,1721406029.1388395, ,0.0001571178436279297,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406030.3987837,1721406030.40034, ,0.001556396484375,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406030.6974397,1721406030.7081122,5,0.010672569274902344,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406035.7128847,1721406035.7225153,5,0.009630680084228516,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406055.4218316,1721406055.4220247, ,0.00019311904907226562,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406055.7344303,1721406055.748022,5,0.013591766357421875,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406055.9833143,1721406055.9835365, ,0.00022220611572265625,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406060.7544553,1721406060.7642393,5,0.00978398323059082,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406076.0309649,1721406076.0312026, ,0.0002377033233642578,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406080.7752676,1721406080.7893996,5,0.014132022857666016,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406105.802185,1721406105.8119721,5,0.00978708267211914,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406106.0667815,1721406106.0671518, ,0.00037026405334472656,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406109.293165,1721406109.2990372, ,0.005872249603271484,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406110.5164592,1721406110.5175607, ,0.0011014938354492188,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406110.8173115,1721406110.8302789,5,0.012967348098754883,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406115.53183,1721406115.5356286, ,0.0037984848022460938,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406115.83634,1721406115.8482609,5,0.011920928955078125,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406120.5505288,1721406120.5534575, ,0.0029287338256835938,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406120.8539934,1721406120.8622856,5,0.008292198181152344,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406125.868868,1721406125.878766,5,0.009897947311401367,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406129.3685832,1721406129.3687391, ,0.00015592575073242188,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406130.8827317,1721406130.9344218,5,0.051690101623535156,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406135.944388,1721406135.956902,5,0.012514114379882812,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406136.1138113,1721406136.1177225, ,0.003911256790161133,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406140.9663556,1721406140.9765167,5,0.010161161422729492,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406141.1313365,1721406141.134041, ,0.002704620361328125,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406145.9813967,1721406145.9928744,5,0.01147770881652832,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406171.007224,1721406171.0178962,5,0.01067209243774414,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406171.1729732,1721406171.1752846, ,0.0023114681243896484,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406174.4286146,1721406174.4306931, ,0.002078533172607422,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406176.0226827,1721406176.0358305,5,0.013147830963134766,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406180.7316813,1721406180.73184, ,0.00015854835510253906,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406181.0406742,1721406181.050575,5,0.009900808334350586,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406186.0559435,1721406186.0659251,5,0.009981632232666016,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406189.470911,1721406189.4710863, ,0.00017523765563964844,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406190.7587733,1721406190.760312, ,0.0015387535095214844,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406191.0699637,1721406191.0798094,5,0.009845733642578125,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406194.4855206,1721406194.4856856, ,0.00016498565673828125,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406196.0850017,1721406196.0951035,5,0.010101795196533203,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406201.100758,1721406201.1087162,5,0.007958173751831055,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406221.2769725,1721406221.2784493, ,0.0014767646789550781,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406226.120392,1721406226.1313813,5,0.010989189147949219,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406251.1445098,1721406251.1557562,5,0.011246442794799805,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406256.161733,1721406256.1721323,5,0.010399341583251953,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406256.3219063,1721406256.3254743, ,0.003567934036254883,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406259.578038,1721406259.5797408, ,0.0017027854919433594,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406260.8798275,1721406260.8827255, ,0.002897977828979492,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406261.1773188,1721406261.1878989,5,0.010580062866210938,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406266.1928751,1721406266.2023566,5,0.009481430053710938,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406271.2078433,1721406271.2176347,5,0.009791374206542969,6151,True,80.57.135.211:8093,80.57.135.211:8094,4
1721406280.9282172,1721406280.928337, ,0.00011992454528808594,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406281.2234797,1721406281.2365954,5,0.013115644454956055,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406284.6517663,1721406284.6541495, ,0.0023832321166992188,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406285.9437857,1721406285.9438863, ,0.00010061264038085938,6185,False,80.57.135.211:8095,80.57.135.211:8093,4
1721406286.2412784,1721406286.2516122,5,0.010333776473999023,6151,True,80.57.135.211:8093,80.57.135.211:8096,4
1721406291.256625,1721406291.2652357,5,0.008610725402832031,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406291.374948,1721406291.3750837, ,0.00013566017150878906,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406296.2702885,1721406296.2812166,5,0.010928153991699219,6151,True,80.57.135.211:8093,80.57.135.211:8094,4
1721406299.6703641,1721406299.6724188, ,0.0020546913146972656,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
1721406301.2864347,1721406301.2965844,5,0.010149717330932617,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406326.313231,1721406326.3280888,5,0.014857769012451172,6151,True,80.57.135.211:8093,80.57.135.211:8095,4
1721406331.3369262,1721406331.350511,5,0.01358485221862793,6151,True,80.57.135.211:8093,80.57.135.211:8094,4
1721406331.432116,1721406331.4352627, ,0.003146648406982422,6185,False,80.57.135.211:8092,80.57.135.211:8093,4
1721406336.3559623,1721406336.3659155,5,0.00995326042175293,6151,True,80.57.135.211:8093,80.57.135.211:8092,4
1721406359.7620692,1721406359.7638865, ,0.0018172264099121094,6185,False,80.57.135.211:8094,80.57.135.211:8093,4
