start_time,end_time,delta,elapsed_time,message_size,sending,from,to,num_peers
1721405900.0676074,1721405900.069081, ,0.0014736652374267578,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721405925.1414387,1721405925.1430504, ,0.0016117095947265625,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721405928.948269,1721405928.9484198, ,0.00015091896057128906,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
1721405940.188446,1721405940.1886337, ,0.0001876354217529297,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721405945.2026541,1721405945.2028377, ,0.00018358230590820312,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721405975.2938387,1721405975.2965145, ,0.002675771713256836,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721405980.8661675,1721405980.86633, ,0.00016236305236816406,6185,False,80.57.135.211:8092,80.57.135.211:8096,0
1721405994.0870605,1721405994.090416, ,0.0033555030822753906,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
1721406000.91841,1721406000.9185972, ,0.00018715858459472656,6185,False,80.57.135.211:8092,80.57.135.211:8096,0
1721406019.1126082,1721406019.1127536, ,0.00014543533325195312,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
1721406030.9566023,1721406030.9582868, ,0.001684427261352539,6185,False,80.57.135.211:8092,80.57.135.211:8096,0
1721406034.1519408,1721406034.1520813, ,0.0001404285430908203,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
1721406035.727773,1721406035.7296977, ,0.001924753189086914,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406060.4383178,1721406060.4400406, ,0.0017228126525878906,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721406064.1906588,1721406064.1908567, ,0.00019788742065429688,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
1721406085.4750247,1721406085.4751732, ,0.00014853477478027344,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721406099.2466555,1721406099.2498567, ,0.0032012462615966797,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
1721406104.2637105,1721406104.2638562, ,0.0001456737518310547,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
1721406114.3106863,1721406114.3122947, ,0.0016083717346191406,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
1721406115.8526132,1721406115.8527336, ,0.00012040138244628906,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406130.937139,1721406130.9373133, ,0.0001742839813232422,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406135.661707,1721406135.6619375, ,0.00023055076599121094,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721406145.9974923,1721406145.9993017, ,0.0018093585968017578,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406150.6935248,1721406150.6936624, ,0.00013756752014160156,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721406171.0222654,1721406171.0251107, ,0.002845287322998047,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406176.0406806,1721406176.0423172, ,0.001636505126953125,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406176.1922429,1721406176.1924253, ,0.0001823902130126953,6185,False,80.57.135.211:8092,80.57.135.211:8096,0
1721406185.745446,1721406185.747794, ,0.0023479461669921875,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721406196.10206,1721406196.102204, ,0.00014400482177734375,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406201.1132307,1721406201.1133444, ,0.00011372566223144531,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406204.515309,1721406204.51545, ,0.00014090538024902344,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
1721406216.251243,1721406216.2538984, ,0.0026552677154541016,6185,False,80.57.135.211:8092,80.57.135.211:8096,0
1721406226.1360765,1721406226.1377227, ,0.001646280288696289,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406230.836506,1721406230.8383071, ,0.0018012523651123047,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721406234.5533621,1721406234.553534, ,0.00017189979553222656,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
1721406235.8536816,1721406235.8538027, ,0.00012111663818359375,6185,False,80.57.135.211:8095,80.57.135.211:8096,0
1721406251.1611474,1721406251.161301, ,0.00015354156494140625,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406266.2065318,1721406266.2066774, ,0.0001456737518310547,6185,False,80.57.135.211:8093,80.57.135.211:8096,0
1721406274.6240313,1721406274.6242359, ,0.00020456314086914062,6185,False,80.57.135.211:8094,80.57.135.211:8096,0
