start_time,end_time,delta,elapsed_time,message_size,sending,from,to,num_peers
1721405969.03669,1721405969.0394416, ,0.002751588821411133,6185,False,80.57.135.211:8094,80.57.135.211:8092,4
1721405970.278335,1721405970.2784605, ,0.00012540817260742188,6185,False,80.57.135.211:8095,80.57.135.211:8092,4
1721405970.82021,1721405970.8306026,5,0.01039266586303711,6151,True,80.57.135.211:8092,80.57.135.211:8095,4
1721405975.8356075,1721405975.8475447,5,0.011937141418457031,6151,True,80.57.135.211:8092,80.57.135.211:8094,4
1721405980.6304483,1721405980.630601, ,0.000152587890625,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721405980.8517299,1721405980.8622084,5,0.010478496551513672,6151,True,80.57.135.211:8092,80.57.135.211:8096,4
1721405984.069403,1721405984.0720317, ,0.002628803253173828,6185,False,80.57.135.211:8094,80.57.135.211:8092,4
1721405985.8674345,1721405985.879586,5,0.012151479721069336,6151,True,80.57.135.211:8092,80.57.135.211:8095,4
1721405995.3464844,1721405995.346598, ,0.00011348724365234375,6185,False,80.57.135.211:8095,80.57.135.211:8092,4
1721405995.8873868,1721405995.8968863,5,0.009499549865722656,6151,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406000.6761339,1721406000.6762702, ,0.00013637542724609375,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406000.901695,1721406000.9142334,5,0.012538433074951172,6151,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406025.927756,1721406025.9389727,5,0.01121664047241211,6151,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406030.712119,1721406030.7122993, ,0.00018024444580078125,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406030.9439034,1721406030.9530275,5,0.009124040603637695,6151,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406055.754572,1721406055.7559166, ,0.0013446807861328125,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406055.966496,1721406055.977163,5,0.010667085647583008,6151,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406060.7686853,1721406060.76886, ,0.0001747608184814453,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406060.9830606,1721406060.9922926,5,0.009232044219970703,6151,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406069.2033913,1721406069.2057452, ,0.0023539066314697266,6185,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406070.9988225,1721406071.0076685,5,0.008846044540405273,6151,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406074.2198126,1721406074.2234592, ,0.0036466121673583984,6185,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406076.0127141,1721406076.0246089,5,0.011894702911376953,6151,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406080.7935817,1721406080.79373, ,0.00014829635620117188,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406081.0298991,1721406081.0400338,5,0.010134696960449219,6151,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406105.8174384,1721406105.8189933, ,0.0015549659729003906,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406106.053498,1721406106.0628297,5,0.009331703186035156,6151,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406130.6399198,1721406130.6421576, ,0.0022377967834472656,6185,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406131.0763657,1721406131.0929875,5,0.016621828079223633,6151,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406135.9655554,1721406135.9657521, ,0.00019669532775878906,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406136.1000402,1721406136.1098208,5,0.009780645370483398,6151,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406140.981061,1721406140.9812403, ,0.000179290771484375,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406141.1170852,1721406141.127701,5,0.010615825653076172,6151,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406144.388365,1721406144.3901827, ,0.0018177032470703125,6185,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406146.134122,1721406146.1449337,5,0.010811805725097656,6151,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406169.4133108,1721406169.4151132, ,0.0018024444580078125,6185,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406171.15783,1721406171.169026,5,0.011195898056030273,6151,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406175.7163165,1721406175.718024, ,0.0017075538635253906,6185,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406176.1756923,1721406176.1876326,5,0.011940240859985352,6151,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406184.4580128,1721406184.4581883, ,0.00017547607421875,6185,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406186.1940484,1721406186.205867,5,0.011818647384643555,6151,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406191.0839028,1721406191.08403, ,0.0001270771026611328,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406191.2105024,1721406191.2205517,5,0.01004934310913086,6151,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406216.233804,1721406216.2464707,5,0.012666702270507812,6151,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406221.2523856,1721406221.2629151,5,0.010529518127441406,6151,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406226.2681336,1721406226.2791934,5,0.011059761047363281,6151,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406229.5383377,1721406229.5384612, ,0.00012350082397460938,6185,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406231.2843683,1721406231.2945435,5,0.010175228118896484,6151,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406256.1772401,1721406256.177455, ,0.0002148151397705078,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406256.3084152,1721406256.3179395,5,0.009524345397949219,6151,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406269.6101453,1721406269.610269, ,0.00012373924255371094,6185,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406270.9100642,1721406270.9116266, ,0.001562356948852539,6185,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406271.3278234,1721406271.3375943,5,0.009770870208740234,6151,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406276.3410602,1721406276.3514228,5,0.010362625122070312,6151,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406291.2690525,1721406291.2711685, ,0.002115964889526367,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406291.360839,1721406291.3706934,5,0.009854555130004883,6151,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406305.9664075,1721406305.9681299, ,0.0017223358154296875,6185,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406306.379078,1721406306.3881643,5,0.009086370468139648,6151,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406331.4115376,1721406331.4272022,5,0.01566457748413086,6151,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406336.370433,1721406336.3723688, ,0.001935720443725586,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406336.4374146,1721406336.4465454,5,0.009130716323852539,6151,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406361.3956964,1721406361.3958623, ,0.0001659393310546875,6185,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406361.4622915,1721406361.471687,5,0.009395599365234375,6601,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406366.054346,1721406366.054486, ,0.0001399517059326172,6185,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406366.476557,1721406366.4953585,5,0.018801450729370117,6601,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406371.0680437,1721406371.0681846, ,0.00014090538024902344,6185,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406371.5003672,1721406371.5123713,5,0.01200413703918457,6601,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406396.5296237,1721406396.5682309,5,0.038607120513916016,6601,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406401.575523,1721406401.5864189,5,0.010895967483520508,6601,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406406.1650445,1721406406.169208, ,0.004163503646850586,6635,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406406.595975,1721406406.6092708,5,0.013295888900756836,6601,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406431.508205,1721406431.5090768, ,0.0008718967437744141,6635,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406431.6400886,1721406431.649776,5,0.009687423706054688,6601,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406436.5270166,1721406436.5287268, ,0.0017101764678955078,6635,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406436.659056,1721406436.6707368,5,0.011680841445922852,6601,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406439.8925467,1721406439.8968449, ,0.004298210144042969,6635,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406441.6771462,1721406441.6887743,5,0.011628150939941406,6601,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406461.238887,1721406461.239059, ,0.00017189979553222656,6635,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406461.7049496,1721406461.714028,5,0.009078264236450195,6601,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406464.917309,1721406464.928553, ,0.011244058609008789,6635,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406466.7194211,1721406466.7314668,5,0.012045621871948242,6601,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406469.9349265,1721406469.9350908, ,0.00016427040100097656,6635,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406471.592619,1721406471.5972013, ,0.004582405090332031,6975,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406471.73672,1721406471.7476673,5,0.010947227478027344,6601,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406476.7534747,1721406476.763031,5,0.009556293487548828,6975,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406481.3393471,1721406481.341625, ,0.002277851104736328,7009,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406481.7687023,1721406481.7789,5,0.010197639465332031,6941,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406501.6473997,1721406501.6519234, ,0.004523754119873047,7401,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406501.7929707,1721406501.8033342,5,0.010363578796386719,7401,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406526.8181257,1721406526.831793,5,0.01366734504699707,7401,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406530.086538,1721406530.0886383, ,0.002100229263305664,6975,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406531.8384979,1721406531.8492858,5,0.0107879638671875,7401,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406536.4123547,1721406536.4140892, ,0.0017344951629638672,7435,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406536.7234948,1721406536.72366, ,0.0001652240753173828,7401,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406536.8566544,1721406536.866531,5,0.009876489639282227,7367,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406541.8715518,1721406541.8802319,5,0.008680105209350586,7367,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406550.132329,1721406550.1338747, ,0.0015456676483154297,7401,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406551.8878653,1721406551.8978972,5,0.010031938552856445,7367,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406561.4846635,1721406561.4848478, ,0.0001842975616455078,7401,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406561.9073362,1721406561.9166224,5,0.009286165237426758,7367,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406566.8215504,1721406566.82173, ,0.00017952919006347656,7401,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406566.921691,1721406566.932346,5,0.01065516471862793,7367,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406571.5062733,1721406571.5083556, ,0.002082347869873047,7401,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406571.9377162,1721406571.9483545,5,0.010638236999511719,7367,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406576.843949,1721406576.8441675, ,0.00021839141845703125,7401,False,80.57.135.211:8093,80.57.135.211:8092,4
1721406576.953818,1721406576.9642289,5,0.010410785675048828,7367,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406590.223313,1721406590.2234817, ,0.0001685619354248047,7401,False,80.57.135.211:8094,80.57.135.211:8092,4
1721406591.972929,1721406591.982583,5,0.009654045104980469,7367,True,80.57.135.211:8092,80.57.135.211:8093,4
1721406616.9941528,1721406617.004999,5,0.010846138000488281,7367,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406622.0096726,1721406622.0189927,5,0.00932002067565918,7367,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406627.023881,1721406627.0339282,5,0.010047197341918945,7367,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406632.0386899,1721406632.0495818,5,0.010891914367675781,7367,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406637.054141,1721406637.0681162,5,0.013975143432617188,7367,True,80.57.135.211:8092,80.57.135.211:8096,4
1721406642.0740263,1721406642.084237,5,0.010210752487182617,7367,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406647.089582,1721406647.1053474,5,0.01576542854309082,7367,True,80.57.135.211:8092,80.57.135.211:8094,4
1721406651.6813908,1721406651.6915855, ,0.010194778442382812,7401,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406652.1146874,1721406652.1270568,5,0.012369394302368164,7367,True,80.57.135.211:8092,80.57.135.211:8095,4
1721406676.7222526,1721406676.7223938, ,0.000141143798828125,7401,False,80.57.135.211:8095,80.57.135.211:8092,4
1721406677.141698,1721406677.1520588,5,0.010360956192016602,7367,True,80.57.135.211:8092,80.57.135.211:8096,4
